timestamp,datapointTimestamp,latitude,longitude,altitude,hor_acc,ver_acc,uuid,device_model,svid,constellationType,azimuthDegrees,elevationDegrees,carrierFreqHz,basebandCn0DbHz,cn0DbHz,hasAlmanacData,hasEphemerisData,usedInFix,deltaTimestampMs
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,10,beidou,203,70,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,8,beidou,217,57,1561098000,27.2,31.7,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,13,beidou,245,56,1561098000,27.5,32,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,1,beidou,80,50,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,27,beidou,160,46,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,4,beidou,87,33,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,20,beidou,324,23,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,6,beidou,357,20,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,16,beidou,3,19,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,9,beidou,340,18,1561098000,0,0,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,194,qzss,35,39,1575420000,20.8,24.8,true,true,false,2147
2025-11-04T13:57:56.368+0700,2025-11-04T13:57:58.515+0700,-7.6042801,110.8125779,120.0999984741211,16.999000549316406,1.6863234043121338,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,195,qzss,128,38,1575420000,24.8,28.8,true,true,false,2147
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,27,gps,165,73,1575420000,29.9,33.9,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,132,sbas,293,67,1575420000,0,0,false,false,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,16,gps,332,45,1575420000,25.9,29.9,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,8,gps,205,44,1575420000,38.1,42.1,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,32,gps,116,44,1575420000,31.1,35.1,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,3,gps,295,23,1575420000,0,0,true,false,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,26,gps,8,21,1575420000,19.6,23.6,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,2,gps,216,17,1575420000,25,29,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,10,gps,154,17,1575420000,30.7,34.7,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,31,gps,21,15,1575420000,24.8,28.8,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,28,gps,50,12,1575420000,19.1,23.1,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,1,gps,241,6,1575420000,16.4,20.4,true,false,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,4,gps,333,3,1575420000,0,0,true,false,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,8,glonass,144,61,1602000000,23.7,28.2,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,1,glonass,341,57,1602000000,20,24.5,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,22,glonass,122,27,1602000000,32.1,36.6,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,23,glonass,170,25,1602000000,19.2,23.7,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,12,glonass,329,19,1602000000,19.5,24,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,13,glonass,280,18,1602000000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,7,glonass,153,10,1602000000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,2,glonass,338,8,1602000000,19.1,23.6,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,21,glonass,70,2,1602000000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,8,galileo,59,55,1575420000,21.7,25.7,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,27,galileo,294,52,1575420000,25.1,29.1,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,30,galileo,3,33,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,7,galileo,351,30,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,15,galileo,154,27,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,3,galileo,121,26,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,13,galileo,212,24,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,21,galileo,237,21,1575420000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,34,galileo,109,4,1575420000,0,0,true,true,false,2110
